target,target_label,representation_index,layer_label,stream,n_seeds,mean_cv_r2,ci95_low_bootstrap_percentile,ci95_high_bootstrap_percentile
floorNdivBpowD,floor(N / B^D),9,8,B_tag,3,-0.17804014418529104,-0.20933878879959647,-0.16138595515306217
floorNdivBpowD,floor(N / B^D),9,8,B_tens,3,-0.17266348189038397,-0.1800232516616079,-0.16095219050900994
floorNdivBpowD,floor(N / B^D),9,8,D_ones,3,0.9526714062171194,0.943174656400287,0.9667781423610965
floorNdivBpowD,floor(N / B^D),9,8,D_tag,3,-0.16508742059737336,-0.1731503286113277,-0.15745300030832743
floorNdivBpowD,floor(N / B^D),9,8,N_hundreds,3,-0.21585530746918158,-0.242371754670515,-0.16539561240475936
floorNdivBpowD,floor(N / B^D),9,8,N_ones,3,-0.20010474543395815,-0.22242417564672748,-0.15646375789186653
floorNdivBpowD,floor(N / B^D),9,8,N_tag,3,-0.29793761190187773,-0.3038081202942816,-0.29152325156489406
floorNdivBpowD,floor(N / B^D),9,8,N_tens,3,-0.19673991356713824,-0.2629532429423476,-0.10248287123532522
floorNdivBpowD,floor(N / B^D),9,8,O[0],3,0.834431347751513,0.8006518145970576,0.8692755808741474
floorNdivBpowD,floor(N / B^D),9,8,O[1],3,0.781774341971074,0.7640700935354453,0.8090035425116066
floorNdivBpowD,floor(N / B^D),10,9,B_ones,3,-0.16204686490802725,-0.17773002109956768,-0.14521583585006131
floorNdivBpowD,floor(N / B^D),10,9,B_tag,3,-0.15920328079665644,-0.2855739188100138,-0.09463405544602461
floorNdivBpowD,floor(N / B^D),10,9,B_tens,3,-0.1746594866637826,-0.185866092932765,-0.16746453761527547
floorNdivBpowD,floor(N / B^D),10,9,D_ones,3,0.944175556998294,0.9299279761355456,0.959391714116783
floorNdivBpowD,floor(N / B^D),10,9,D_tag,3,-0.1570688843206818,-0.16010636072728784,-0.15284714046297299
floorNdivBpowD,floor(N / B^D),10,9,N_hundreds,3,-0.2355814291964745,-0.24237175467051522,-0.2245739775866383
floorNdivBpowD,floor(N / B^D),10,9,N_ones,3,-0.15728295406220152,-0.16628055379294415,-0.14974372637970998
floorNdivBpowD,floor(N / B^D),10,9,N_tag,3,-0.29793761190187773,-0.3038081202942816,-0.29152325156489406
floorNdivBpowD,floor(N / B^D),10,9,N_tens,3,-0.17254729412245906,-0.20285694064987161,-0.15395432990995123
floorNdivBpowD,floor(N / B^D),10,9,O[0],3,0.8213467226421503,0.7904722107578319,0.8563639950341706
floorNdivBpowD,floor(N / B^D),10,9,O[1],3,0.765348543787816,0.7491095794761996,0.7901615195243957
floorNdivBpowD_modB,floor(N / B^D) mod B,0,input,B_ones,3,-0.43870805301632315,-0.5578091580300037,-0.28669609428487974
floorNdivBpowD_modB,floor(N / B^D) mod B,0,input,B_tag,3,-0.5387467784514498,-0.6378409576863857,-0.41003279782186847
floorNdivBpowD_modB,floor(N / B^D) mod B,0,input,B_tens,3,-0.39775576014779407,-0.5590382771979419,-0.2025282310079485
floorNdivBpowD_modB,floor(N / B^D) mod B,0,input,D_ones,3,-0.22833507280168916,-0.27308962165672257,-0.1501799918563702
floorNdivBpowD_modB,floor(N / B^D) mod B,0,input,D_tag,3,-0.5387467784514498,-0.6378409576863857,-0.41003279782186847
floorNdivBpowD_modB,floor(N / B^D) mod B,0,input,N_hundreds,3,-0.4982540076207433,-0.6344614961208352,-0.4105084595043369
floorNdivBpowD_modB,floor(N / B^D) mod B,0,input,N_ones,3,-0.5428019152663353,-0.6425994610582944,-0.41119447103793333
floorNdivBpowD_modB,floor(N / B^D) mod B,0,input,N_tag,3,-0.5387467784514498,-0.6378409576863857,-0.41003279782186847
floorNdivBpowD_modB,floor(N / B^D) mod B,0,input,N_tens,3,-0.5429666250235462,-0.641606096099741,-0.4150665215562939
floorNdivBpowD_modB,floor(N / B^D) mod B,0,input,O[0],3,-0.5387467784514498,-0.6378409576863857,-0.41003279782186847
floorNdivBpowD_modB,floor(N / B^D) mod B,0,input,O[1],3,0.25669291945975165,0.18006119651825006,0.37586870810473955
floorNdivBpowD_modB,floor(N / B^D) mod B,1,0,B_ones,3,0.01963215926926286,-0.036297009510508495,0.09663248190331246
floorNdivBpowD_modB,floor(N / B^D) mod B,1,0,B_tag,3,-0.3991574836928146,-0.6110432337018659,-0.2583982065789257
floorNdivBpowD_modB,floor(N / B^D) mod B,1,0,B_tens,3,-0.07573510239456567,-0.09184427375627117,-0.04394528287830864
floorNdivBpowD_modB,floor(N / B^D) mod B,1,0,D_ones,3,0.5642661193854774,0.5508142528489838,0.5715671649896955
floorNdivBpowD_modB,floor(N / B^D) mod B,1,0,D_tag,3,-0.0007527972710802596,-0.11018856544508848,0.10627736962409566
floorNdivBpowD_modB,floor(N / B^D) mod B,1,0,N_hundreds,3,-0.5104169029727795,-0.6344614961208344,-0.32792672925598854
floorNdivBpowD_modB,floor(N / B^D) mod B,1,0,N_ones,3,-0.27454507916970916,-0.3659166827816301,-0.20065300803557454
floorNdivBpowD_modB,floor(N / B^D) mod B,1,0,N_tag,3,-0.5387467784514498,-0.6378409576863857,-0.41003279782186847
floorNdivBpowD_modB,floor(N / B^D) mod B,1,0,N_tens,3,-0.42833589604265354,-0.5434345914206671,-0.369388381924786
floorNdivBpowD_modB,floor(N / B^D) mod B,1,0,O[0],3,0.5051852066598553,0.4833553581588553,0.5415690496522989
floorNdivBpowD_modB,floor(N / B^D) mod B,1,0,O[1],3,0.8536021909487964,0.8363913869646572,0.8670841375146642
floorNdivBpowD_modB,floor(N / B^D) mod B,2,1,B_ones,3,0.0077777745663332775,-0.053763075241147505,0.09812350509498668
floorNdivBpowD_modB,floor(N / B^D) mod B,2,1,B_tag,3,-0.5283315853534729,-0.611043252007839,-0.42254641626711775
floorNdivBpowD_modB,floor(N / B^D) mod B,2,1,B_tens,3,-0.07743915142845098,-0.18244204559023927,0.02154546229510368
floorNdivBpowD_modB,floor(N / B^D) mod B,2,1,D_ones,3,0.5597874318571153,0.5510027212239093,0.5729614703002102
floorNdivBpowD_modB,floor(N / B^D) mod B,2,1,D_tag,3,0.026694244645258217,-0.06853271329971626,0.1215603791967124
floorNdivBpowD_modB,floor(N / B^D) mod B,2,1,N_hundreds,3,-0.5379441463888953,-0.6344614961208347,-0.41050845950433573
floorNdivBpowD_modB,floor(N / B^D) mod B,2,1,N_ones,3,-0.37495206393643715,-0.42516411283476624,-0.3337752954570095
floorNdivBpowD_modB,floor(N / B^D) mod B,2,1,N_tag,3,-0.5387467784514498,-0.6378409576863857,-0.41003279782186847
floorNdivBpowD_modB,floor(N / B^D) mod B,2,1,N_tens,3,-0.4945694394021454,-0.5434345918386911,-0.4449626035567856
floorNdivBpowD_modB,floor(N / B^D) mod B,2,1,O[0],3,0.548210584274725,0.5162790027993959,0.5753501615397811
floorNdivBpowD_modB,floor(N / B^D) mod B,2,1,O[1],3,0.8812198730789668,0.8756736311725923,0.88667681585212
floorNdivBpowD_modB,floor(N / B^D) mod B,3,2,B_ones,3,0.03066972452914798,-0.028307299552805754,0.1096229865550824
floorNdivBpowD_modB,floor(N / B^D) mod B,3,2,B_tag,3,-0.2627078554483925,-0.30915320523634093,-0.2285895418257001
floorNdivBpowD_modB,floor(N / B^D) mod B,3,2,B_tens,3,-0.07232692086077185,-0.14468172655126432,-0.00012395879209652348
floorNdivBpowD_modB,floor(N / B^D) mod B,3,2,D_ones,3,0.5638169298678193,0.5454749114781829,0.5809357111393627
floorNdivBpowD_modB,floor(N / B^D) mod B,3,2,D_tag,3,0.024044255823437582,-0.05825640349597836,0.11395063028660224
floorNdivBpowD_modB,floor(N / B^D) mod B,3,2,N_hundreds,3,-0.5379441463888958,-0.6344614961208345,-0.41050845950433673
floorNdivBpowD_modB,floor(N / B^D) mod B,3,2,N_ones,3,-0.35748984806942613,-0.41307580431280755,-0.3166638992778096
floorNdivBpowD_modB,floor(N / B^D) mod B,3,2,N_tag,3,-0.5387467784514498,-0.6378409576863857,-0.41003279782186847
floorNdivBpowD_modB,floor(N / B^D) mod B,3,2,N_tens,3,-0.49610125827127344,-0.6739527893299911,-0.3693883819271487
floorNdivBpowD_modB,floor(N / B^D) mod B,3,2,O[0],3,0.5624722597668671,0.5317352950301678,0.5996623065807233
floorNdivBpowD_modB,floor(N / B^D) mod B,3,2,O[1],3,0.8811096647426798,0.8744730966809607,0.8883509336278225
floorNdivBpowD_modB,floor(N / B^D) mod B,4,3,B_ones,3,0.031134755162480085,-0.04437539788506203,0.12640394895342208
floorNdivBpowD_modB,floor(N / B^D) mod B,4,3,B_tag,3,-0.42296695464214484,-0.49690295260466044,-0.34046015580792316
floorNdivBpowD_modB,floor(N / B^D) mod B,4,3,B_tens,3,-0.06562964586278272,-0.12899235832136635,0.0022053567575488044
floorNdivBpowD_modB,floor(N / B^D) mod B,4,3,D_ones,3,0.5606169052132216,0.5427066776980913,0.574831646443284
floorNdivBpowD_modB,floor(N / B^D) mod B,4,3,D_tag,3,0.026658794084159665,-0.0677772540801945,0.1319785386701247
floorNdivBpowD_modB,floor(N / B^D) mod B,4,3,N_hundreds,3,-0.5379441463888956,-0.634461496120835,-0.4105084595043362
floorNdivBpowD_modB,floor(N / B^D) mod B,4,3,N_ones,3,-0.3002917876680822,-0.3404699233490857,-0.24689618742551875
floorNdivBpowD_modB,floor(N / B^D) mod B,4,3,N_tag,3,-0.5387467784514498,-0.6378409576863857,-0.41003279782186847
floorNdivBpowD_modB,floor(N / B^D) mod B,4,3,N_tens,3,-0.4326757769747041,-0.5540509078151461,-0.36334427153841603
floorNdivBpowD_modB,floor(N / B^D) mod B,4,3,O[0],3,0.5734325503753518,0.5503875378318145,0.5940112600604037
floorNdivBpowD_modB,floor(N / B^D) mod B,4,3,O[1],3,0.8805329153280795,0.8760761974189061,0.886664947676571
floorNdivBpowD_modB,floor(N / B^D) mod B,5,4,B_ones,3,0.02848009990466339,-0.045577712426353445,0.1210630803033484
floorNdivBpowD_modB,floor(N / B^D) mod B,5,4,B_tag,3,-0.44810613151259987,-0.6110432517746497,-0.3268939665877823
floorNdivBpowD_modB,floor(N / B^D) mod B,5,4,B_tens,3,-0.05988206398723354,-0.11257496298494048,0.007936971202364673
floorNdivBpowD_modB,floor(N / B^D) mod B,5,4,D_ones,3,0.5594757992785052,0.5506196723252381,0.5664703033179479
floorNdivBpowD_modB,floor(N / B^D) mod B,5,4,D_tag,3,0.031227355286164816,-0.05588491796728969,0.1374128572621219
floorNdivBpowD_modB,floor(N / B^D) mod B,5,4,N_hundreds,3,-0.5379441463888954,-0.6344614961208346,-0.4105084595043363
floorNdivBpowD_modB,floor(N / B^D) mod B,5,4,N_ones,3,-0.3853158892534463,-0.6243051359305067,-0.20065299156817176
floorNdivBpowD_modB,floor(N / B^D) mod B,5,4,N_tag,3,-0.5387467784514498,-0.6378409576863857,-0.41003279782186847
floorNdivBpowD_modB,floor(N / B^D) mod B,5,4,N_tens,3,-0.5037587872589019,-0.604869857509857,-0.36297191242821664
floorNdivBpowD_modB,floor(N / B^D) mod B,5,4,O[0],3,0.5939937475418676,0.5777726877186836,0.6094168565908319
floorNdivBpowD_modB,floor(N / B^D) mod B,5,4,O[1],3,0.8819311534147095,0.8786805113615882,0.8869901981134655
floorNdivBpowD_modB,floor(N / B^D) mod B,6,5,B_ones,3,0.032196998148181936,-0.03642881909981246,0.11787746777582257
floorNdivBpowD_modB,floor(N / B^D) mod B,6,5,B_tag,3,-0.3414491532269032,-0.3728375954429673,-0.320520324020014
floorNdivBpowD_modB,floor(N / B^D) mod B,6,5,B_tens,3,-0.060257882023502574,-0.12376968480651347,0.022019257741708227
floorNdivBpowD_modB,floor(N / B^D) mod B,6,5,D_ones,3,0.5555247778320248,0.5464748566154469,0.5622786818289198
floorNdivBpowD_modB,floor(N / B^D) mod B,6,5,D_tag,3,0.025558789944799622,-0.05685777068673107,0.12416958103410398
floorNdivBpowD_modB,floor(N / B^D) mod B,6,5,N_hundreds,3,-0.5104169029727794,-0.6344614961208345,-0.32792672925598787
floorNdivBpowD_modB,floor(N / B^D) mod B,6,5,N_ones,3,-0.44351488748813966,-0.4800570823308961,-0.4130758043158768
floorNdivBpowD_modB,floor(N / B^D) mod B,6,5,N_tag,3,-0.5387467784514498,-0.6378409576863857,-0.41003279782186847
floorNdivBpowD_modB,floor(N / B^D) mod B,6,5,N_tens,3,-0.510306845391079,-0.6739527893298801,-0.3616566240324485
floorNdivBpowD_modB,floor(N / B^D) mod B,6,5,O[0],3,0.6274304579409624,0.6184247070351417,0.641794416701247
floorNdivBpowD_modB,floor(N / B^D) mod B,6,5,O[1],3,0.881146531778692,0.8751854125631849,0.8854016741925411
floorNdivBpowD_modB,floor(N / B^D) mod B,7,6,B_ones,3,0.032590755218438607,-0.044503629757391396,0.12086601867273779
floorNdivBpowD_modB,floor(N / B^D) mod B,7,6,B_tag,3,-0.42896267235449814,-0.6291854332273416,-0.32803101808123264
floorNdivBpowD_modB,floor(N / B^D) mod B,7,6,B_tens,3,-0.05693860596158684,-0.10838498505181127,0.018655407861581687
floorNdivBpowD_modB,floor(N / B^D) mod B,7,6,D_ones,3,0.5503493294264117,0.537640066440807,0.5590093389073651
floorNdivBpowD_modB,floor(N / B^D) mod B,7,6,D_tag,3,0.02836502079231709,-0.05428178447538725,0.12346524767095639
floorNdivBpowD_modB,floor(N / B^D) mod B,7,6,N_hundreds,3,-0.5104169029727798,-0.6344614961208352,-0.32792672925598854
floorNdivBpowD_modB,floor(N / B^D) mod B,7,6,N_ones,3,-0.3041743431635065,-0.36591678352520535,-0.20614609004239778
floorNdivBpowD_modB,floor(N / B^D) mod B,7,6,N_tag,3,-0.5387467784514498,-0.6378409576863857,-0.41003279782186847
floorNdivBpowD_modB,floor(N / B^D) mod B,7,6,N_tens,3,-0.5200587424168389,-0.6739527893303027,-0.2813535804100572
floorNdivBpowD_modB,floor(N / B^D) mod B,7,6,O[0],3,0.6912392863772204,0.6835495745817234,0.695692318401877
floorNdivBpowD_modB,floor(N / B^D) mod B,7,6,O[1],3,0.8882427362740662,0.8803503565364034,0.8947051683095714
floorNdivBpowD_modB,floor(N / B^D) mod B,8,7,B_ones,3,0.03156776279679615,-0.05318649054096584,0.12868508035220871
floorNdivBpowD_modB,floor(N / B^D) mod B,8,7,B_tag,3,-0.3772324762333397,-0.429520159926488,-0.3242949122873176
floorNdivBpowD_modB,floor(N / B^D) mod B,8,7,B_tens,3,-0.061891651275109226,-0.10684509702466922,0.004276078262625371
floorNdivBpowD_modB,floor(N / B^D) mod B,8,7,D_ones,3,0.5464690400880263,0.539386304743839,0.5506781469491244
floorNdivBpowD_modB,floor(N / B^D) mod B,8,7,D_tag,3,0.02506048943159819,-0.06345257747129747,0.12251421511184828
floorNdivBpowD_modB,floor(N / B^D) mod B,8,7,N_hundreds,3,-0.5379441463888953,-0.6344614961208347,-0.4105084595043351
floorNdivBpowD_modB,floor(N / B^D) mod B,8,7,N_ones,3,-0.3900335138350865,-0.6243051359209633,-0.21202011035305457
floorNdivBpowD_modB,floor(N / B^D) mod B,8,7,N_tag,3,-0.5387467784514498,-0.6378409576863857,-0.41003279782186847
floorNdivBpowD_modB,floor(N / B^D) mod B,8,7,N_tens,3,-0.3900440212905318,-0.543434591838633,-0.25451275724940847
floorNdivBpowD_modB,floor(N / B^D) mod B,8,7,O[0],3,0.7569568868591459,0.7541185786202819,0.7621450720459148
floorNdivBpowD_modB,floor(N / B^D) mod B,8,7,O[1],3,0.9041224671058501,0.8984190750989484,0.9086299985007745
floorNdivBpowD_modB,floor(N / B^D) mod B,9,8,B_ones,3,0.033544540728677706,-0.04751987012854053,0.1343758548740333
floorNdivBpowD_modB,floor(N / B^D) mod B,9,8,B_tag,3,-0.34942485785347577,-0.49690295257885725,-0.24221841577070444
floorNdivBpowD_modB,floor(N / B^D) mod B,9,8,B_tens,3,-0.062308041237171596,-0.10739133172840425,0.0023943479069404193
floorNdivBpowD_modB,floor(N / B^D) mod B,9,8,D_ones,3,0.5442938981536719,0.5336963459702803,0.5505933434925914
floorNdivBpowD_modB,floor(N / B^D) mod B,9,8,D_tag,3,0.025194559785441068,-0.05968074878029306,0.1250795831647136
floorNdivBpowD_modB,floor(N / B^D) mod B,9,8,N_hundreds,3,-0.4938261928163075,-0.5688624835415158,-0.4105084595043362
floorNdivBpowD_modB,floor(N / B^D) mod B,9,8,N_ones,3,-0.38169404776145294,-0.44290487429202036,-0.3242949125149349
floorNdivBpowD_modB,floor(N / B^D) mod B,9,8,N_tag,3,-0.5387467784514498,-0.6378409576863857,-0.41003279782186847
floorNdivBpowD_modB,floor(N / B^D) mod B,9,8,N_tens,3,-0.4525381120780838,-0.6739527893299684,-0.1934706606345673
floorNdivBpowD_modB,floor(N / B^D) mod B,9,8,O[0],3,0.8764488927715034,0.8615012747294143,0.8844669044790209
floorNdivBpowD_modB,floor(N / B^D) mod B,9,8,O[1],3,0.9127822793731585,0.9056116785522411,0.9209728942021052
floorNdivBpowD_modB,floor(N / B^D) mod B,10,9,B_ones,3,0.029005692976265058,-0.050822416988606324,0.12630150542762103
floorNdivBpowD_modB,floor(N / B^D) mod B,10,9,B_tag,3,-0.28413391806523974,-0.4225464196442152,-0.2061460900451327
floorNdivBpowD_modB,floor(N / B^D) mod B,10,9,B_tens,3,-0.05804703944248752,-0.09863166565878641,0.008748389463681528
floorNdivBpowD_modB,floor(N / B^D) mod B,10,9,D_ones,3,0.5456234238464805,0.5354853806213072,0.5541025590459998
floorNdivBpowD_modB,floor(N / B^D) mod B,10,9,D_tag,3,0.023908393467619124,-0.06038890392695743,0.11899717963986774
floorNdivBpowD_modB,floor(N / B^D) mod B,10,9,N_hundreds,3,-0.5379441463888951,-0.6344614961208318,-0.4105084595043372
floorNdivBpowD_modB,floor(N / B^D) mod B,10,9,N_ones,3,-0.3146707273455155,-0.36591678352755314,-0.25707545222561046
floorNdivBpowD_modB,floor(N / B^D) mod B,10,9,N_tag,3,-0.5387467784514498,-0.6378409576863857,-0.41003279782186847
floorNdivBpowD_modB,floor(N / B^D) mod B,10,9,N_tens,3,-0.39701213858468326,-0.541438804632882,-0.275088992652892
floorNdivBpowD_modB,floor(N / B^D) mod B,10,9,O[0],3,0.9177979501980612,0.9021745440830381,0.9274265742411784
floorNdivBpowD_modB,floor(N / B^D) mod B,10,9,O[1],3,0.940106229052561,0.9310530671532561,0.9466336528559006
